company_id,model_name,train_time,test_time,mape
"102430020","model_119",0.07233023643,0.04199004173,17.7
"101500010","model_120",0.05883860588,0.0422000885,6.91
"107064070","model_121",0.06438994408,0.04268574715,57.94
"108200080","model_122",0.06177687645,0.04201984406,22.01
"101312010","model_123",0.05977129936,0.04174518585,10.61
"104127141","model_124",0.06676220894,0.04210305214,17.11
"1071514171","model_125",0.06054782867,0.04217791557,15.94
"101920010","model_126",0.06640195847,0.04196166992,14.97
"104369545","model_127",0.066147089,0.04248929024,17.53
"1030813737","model_128",0.06179666519,0.04222512245,16.1
"101480010","model_129",0.06654715538,0.04143738747,10.31
"101862717","model_130",0.07139635086,0.04188013077,24.41
"103890030","model_131",0.06235718727,0.04149150848,15.46
"10990000090","model_132",0.0598385334,0.04081487656,15.9
"107124979","model_133",0.06531071663,0.04058241844,11.17
"101111111","model_134",0.05695056915,0.04067993164,14.47
"102113121","model_135",0.0605840683,0.04080724716,13.66
"103190333","model_136",0.07510709763,0.04253196716,16.16
"103940030","model_137",0.0680308342,0.04155445099,26.75
"1074236575","model_138",0.06511807442,0.0413403511,9.77
"107225070","model_139",0.06817650795,0.04120206833,7.47
"102529323","model_140",0.05802750587,0.0414056778,11.37
"108768484","model_141",0.06110692024,0.04070329666,17.49
"105450050","model_142",0.06943583488,0.04171514511,67.25
"1078616272","model_143",0.07075476646,0.04200434685,34.09
"107618373","model_144",0.06031417847,0.04163169861,23.42
"101901414","model_145",0.06633853912,0.04185581207,8.5
"1081204989","model_146",0.07009577751,0.04081082344,76.38
"104116343","model_147",0.06821656227,0.0413620472,19.94
"108660080","model_148",0.05622076988,0.04085254669,19.96
"1061300868","model_149",0.06373286247,0.0414583683,25.51
"101258717","model_150",0.06133580208,0.04112029076,15.97
"1030008737","model_151",0.06127858162,0.04171943665,12.46
"108066080","model_152",0.06246542931,0.04153323174,35.98
"101090010","model_153",0.06223416328,0.04116559029,59.91
"104157040","model_154",0.06412339211,0.04206991196,11.8
"102410525","model_155",0.05845522881,0.04140162468,19.75
"107592575","model_156",0.0642914772,0.04135417938,14.13
"101411313","model_157",0.06367611885,0.04135322571,18.96
"107797575","model_158",0.0618429184,0.04121899605,10.25
"105215959","model_159",0.06869006157,0.040797472,11.98
"107294575","model_160",0.06513142586,0.04178023338,8.04
"1088590989","model_161",0.06013655663,0.04093551636,246.3
"107431272","model_162",0.06047105789,0.04133057594,32.17
"101630010","model_163",0.06535887718,0.04140877724,19.09
"104280040","model_164",0.06792259216,0.04128599167,10.58
"106700868","model_165",0.07075595856,0.04170966148,33.43
"101122515","model_166",0.06395721436,0.04196763039,10.82
"104116747","model_167",0.06516361237,0.04173159599,15.51
"104133343","model_168",0.06055307388,0.04167628288,101.1
"104178040","model_169",0.07147550583,0.04214286804,15.76
"107373171","model_170",0.0638821125,0.04275035858,11.3
"104110040","model_171",0.09384536743,0.04177427292,39.59
"107078474","model_172",0.06622242928,0.04164838791,13.33
"108000080","model_173",0.06462740898,0.04209423065,32.51
"101700010","model_174",0.06445407867,0.041629076,12.53
"107590070","model_175",0.06211781502,0.04122638702,31.57
"103377636","model_176",0.06383419037,0.04128909111,10.89
"1030057333","model_177",0.05945110321,0.04138445854,7.96
"1071928373","model_178",0.06152057648,0.04160523415,14.48
"107457070","model_179",0.06574320793,0.04150247574,18.64
"103980030","model_180",0.07023048401,0.04174613953,78.32
"104410040","model_181",0.06074929237,0.04110121727,20.11
"1031254737","model_182",0.05952525139,0.04204463959,13.05
"1060788060","model_183",0.06072402,0.04159879684,12.03
"1030815131","model_184",0.06973671913,0.04187440872,44.4
"108685484","model_185",0.05827283859,0.04111075401,10.37
"104133141","model_186",0.05890703201,0.04092311859,9.44
"104440040","model_187",0.06829023361,0.04140424728,27.74
"107585676","model_188",0.06296396255,0.0411965847,42.57
"108068686","model_189",0.06226563454,0.04160714149,12.82
"104600040","model_190",0.06614422798,0.04092550278,17.47
"108048080","model_191",0.0617685318,0.04093241692,18.98
"107684070","model_192",0.05844640732,0.04139757156,32.95
"107020070","model_193",0.05808115005,0.04186177254,14.02
"1084105888","model_194",0.06235361099,0.04185056686,17.04
"106233868","model_195",0.06038427353,0.04109597206,16.11
"101230010","model_196",0.05958294868,0.04140853882,8.76
"107265575","model_197",0.07235741615,0.04130887985,25.25
"103160434","model_198",0.05985164642,0.04115176201,18.94
"108700080","model_199",0.06471657753,0.04121136665,27.07
"107313070","model_200",0.0625538826,0.04145288467,8.93
"102066222","model_201",0.06758785248,0.04132795334,18.39
"104180040","model_202",0.06839752197,0.04177260399,9.96
"108087888","model_203",0.06461548805,0.04092907906,19.53
"102420020","model_204",0.06214237213,0.04052186012,184.68
"101960010","model_205",0.07328128815,0.04123926163,17.76
"107023070","model_206",0.06949877739,0.04216051102,9.28
"104152040","model_207",0.06537175179,0.04171085358,36.08
"1064420969","model_208",0.06615042686,0.04238939285,22.53
"104082242","model_209",0.06088852882,0.0413339138,15.29
"1072225272","model_210",0.06052899361,0.04140329361,22.45
"107110070","model_211",0.06631064415,0.04187726974,8.8
"107605777","model_212",0.06565451622,0.0415763855,13.56
"102983929","model_213",0.06236553192,0.04132938385,125.5
"107027272","model_214",0.06095075607,0.04171395302,34.5
"104060040","model_215",0.05893111229,0.04113864899,11.93
"103260131","model_216",0.06688737869,0.04144358635,20.72
"107342070","model_217",0.06166958809,0.04129934311,12.52
"101650010","model_218",0.06152486801,0.04120159149,8.91
"1030004535","model_219",0.06607294083,0.04166722298,13.23
"104150040","model_220",0.06648802757,0.04156541824,33.42
"104227242","model_221",0.06461334229,0.04118895531,10.26
"108390080","model_222",0.06837272644,0.04155015945,40.6
"107518575","model_223",0.06811785698,0.04159331322,13.11
"102898929","model_224",0.07221221924,0.04170942307,25.7
"1071373373","model_225",0.06792140007,0.04178738594,14.96
"103076838","model_226",0.0639603138,0.04112315178,30.14
"104157343","model_227",0.05914545059,0.04151511192,7.49
"1071754474","model_228",0.05947422981,0.04090332985,9.18
"1061126969","model_229",0.07249379158,0.04167985916,8.83
"102484222","model_230",0.06269407272,0.04058909416,10.93
"107146474","model_231",0.06692218781,0.04079723358,21.04
"105480050","model_232",0.0611615181,0.04110455513,12.92
"104800040","model_233",0.05797886848,0.04059839249,24.07
"101740010","model_234",0.06373357773,0.04150605202,9.58
"108600383","model_235",0.05680799484,0.04087710381,9.71
"1068954464","model_236",0.06304907799,0.04147267342,14.64
"105170050","model_237",0.0569767952,0.04111123085,12.06
"1079936676","model_238",0.07110190392,0.0415019989,83.44
"1060308464","model_239",0.06578540802,0.04073762894,15.05
"102240020","model_240",0.06448292732,0.04187560081,70.72
"103900030","model_241",0.07277297974,0.0415661335,117.1
"101254616","model_242",0.05845475197,0.04096436501,11.58
"104138343","model_243",0.05683898926,0.04124307632,8.18
"107560979","model_244",0.0668566227,0.04162192345,9.94
"107255474","model_245",0.0701777935,0.04123592377,42.63
"107133070","model_246",0.07694959641,0.0413544178,17.07
"107080070","model_247",0.06082463264,0.04134678841,24.98
"102560020","model_248",0.06292486191,0.04114460945,118.11
"107050171","model_249",0.05723834038,0.04058122635,10.9
"101030010","model_250",0.06501269341,0.04085278511,27.27
"107045070","model_251",0.06322813034,0.04124617577,165.27
"104920040","model_252",0.06550979614,0.04104185104,168.19
"104133545","model_253",0.06414604187,0.04122209549,49.35
"107283070","model_254",0.05847215652,0.04089570045,11.33
"104148343","model_255",0.06885385513,0.04086208344,22.39
"107084777","model_256",0.06674361229,0.04089641571,11.24
"107527878","model_257",0.05886173248,0.04113912582,16.38
"1075166676","model_258",0.08664655685,0.04093837738,14.89
"102781525","model_259",0.06455159187,0.04088664055,15.62
"108981989","model_260",0.06287288666,0.04113268852,16.55
"1031015838","model_261",0.0584692955,0.04130864143,9.59
"1036382434","model_262",0.06641244888,0.04148316383,25.26
"10980090","model_263",0.07027244568,0.04158592224,25.12
"105410757","model_264",0.08648967743,0.04092097282,177.29
"101980010","model_265",0.05746483803,0.04157280922,13.95
"1088133484","model_266",0.06816697121,0.04187297821,36.62
"107130070","model_267",0.05751824379,0.04121661186,82.67
"104175747","model_268",0.06407237053,0.04100322723,15.25
"107289070","model_269",0.06417322159,0.04165649414,17.48
"103810030","model_270",0.06191325188,0.0412812233,13.77
"105410050","model_271",0.07516169548,0.04155421257,32.38
"105190050","model_272",0.08081269264,0.04198503494,15.51
"107104070","model_273",0.06088638306,0.04147315025,62.33
"107294070","model_274",0.06105947495,0.04191064835,63.37
"104670444","model_275",0.07337284088,0.04251122475,35.87
"107495676","model_276",0.07420015335,0.04177308083,53.19
"105010050","model_277",0.05761361122,0.04158115387,22.36
"107033070","model_278",0.06497621536,0.04162025452,17.4
"102112020","model_279",0.06065106392,0.04111242294,101.37
"104242141","model_280",0.05865454674,0.04127597809,13.87
"103927232","model_281",0.05998301506,0.04089832306,14.21
"1082927484","model_282",0.05898332596,0.04164242744,13.27
"108265787","model_283",0.06500506401,0.04202818871,18.27
"1075703777","model_284",0.06731796265,0.04211568832,21.27
"104112949","model_285",0.07838129997,0.04193925858,13.86
"104190040","model_286",0.06496620178,0.04161548615,61.35
"107232272","model_287",0.06242108345,0.04130148888,13.54
"106827464","model_288",0.06108283997,0.04216980934,23.44
"1030800434","model_289",0.06750440598,0.04128932953,12.89
"104114343","model_290",0.06276321411,0.04193258286,34.65
"1032390030","model_291",0.06864142418,0.04177713394,20.72
"108858686","model_292",0.06273841858,0.04191875458,18.67
"107189979","model_293",0.07462763786,0.0415790081,20.42
"102740020","model_294",0.06247591972,0.04189562798,16.38
"101590010","model_295",0.06559252739,0.04097604752,14.15
"101114111","model_296",0.05716896057,0.04147005081,31.83
"107835474","model_297",0.06917214394,0.04141998291,19.62
"108130888","model_298",0.0634124279,0.04134893417,12.67
"104126242","model_299",0.06206321716,0.04116725922,16.23
"1030076636","model_300",0.06825304031,0.0415623188,10.71
"103114232","model_301",0.06100058556,0.04169130325,20.97
"104155444","model_302",0.06479763985,0.04136562347,10.57
"1078978575","model_303",0.06891107559,0.04133343697,52.07
"107167373","model_304",0.0759601593,0.04212999344,11.3
"102265525","model_305",0.06223654747,0.04223823547,13.15
"108769282","model_306",0.05781936646,0.04108262062,50.61
"102190828","model_307",0.07081460953,0.04126262665,17.47
"102720020","model_308",0.06635737419,0.04127192497,10.33
"1030099737","model_309",0.06967425346,0.0413351059,9.21
"1088596787","model_310",0.05741548538,0.04167366028,224.3
"1074677575","model_311",0.07879638672,0.04138469696,375.79
"107131474","model_312",0.06743621826,0.04175257683,20.47
"104132242","model_313",0.06109023094,0.04165744781,57.61
"107042272","model_314",0.06241679192,0.04100060463,18.17
"101113212","model_315",0.05812215805,0.0419242382,9.28
"102389626","model_316",0.06154942513,0.04144954681,10.25
"101570010","model_317",0.06273317337,0.04154157639,53.95
"1074759979","model_318",0.06689858437,0.04171848297,103.28
"105209252","model_319",0.06307339668,0.04187870026,93.18
"107403070","model_320",0.07060527802,0.04132246971,60.33
"107103878","model_321",0.0573079586,0.0412838459,97.36
"1030000535","model_322",0.06362462044,0.04127144814,28.65
"1068907666","model_323",0.06518959999,0.04089474678,67.26
"1063690666","model_324",0.06606411934,0.04137563705,57.11
"107641070","model_325",0.07486343384,0.04093241692,22.02
"1065356969","model_326",0.06269907951,0.04097676277,385.56
"101530010","model_327",0.06360054016,0.04089784622,20.44
"107418272","model_328",0.06527471542,0.04170656204,18.04
"104240040","model_329",0.06851744652,0.04110240936,10.37
"1072277676","model_330",0.06127214432,0.04129123688,9.09
"104303242","model_331",0.06661725044,0.04103708267,91.24
"108520080","model_332",0.06190752983,0.04134559631,8.82
"102270020","model_333",0.063560009,0.04173922539,14.98
"107830070","model_334",0.06326746941,0.0413544178,13.74
"106343565","model_335",0.06222987175,0.04121494293,32.44
"10930090","model_336",0.06872606277,0.04127550125,13.08
"108312080","model_337",0.06034231186,0.04214167595,11.3
"105113151","model_338",0.05809020996,0.04278039932,17.24
"1073951070","model_339",0.06769704819,0.04223871231,33.99
"108043282","model_340",0.06621098518,0.04130315781,23.87
"1030006535","model_341",0.05894565582,0.04118275642,10.89
"107056070","model_342",0.05894351006,0.04113698006,19.04
"1031284333","model_343",0.07054781914,0.04159355164,11.37
"1072047373","model_344",0.07126808167,0.04164218903,46.33
"102301222","model_345",0.07197499275,0.04189252853,8.43
"103125939","model_346",0.06528162956,0.04167366028,15.74
"107260070","model_347",0.06151008606,0.04122424126,15.24
"107301070","model_348",0.07287025452,0.04149580002,11.73
"104144949","model_349",0.0627143383,0.04151248932,44.34
"1066529060","model_350",0.06829476357,0.04188013077,112.54
"104667545","model_351",0.06301784515,0.04062271118,23.89
"108143484","model_352",0.06744384766,0.0408577919,13.03
"107214070","model_353",0.06670236588,0.04168200493,19.01
"109396696","model_354",0.07384467125,0.04180669785,10.94
"104178949","model_355",0.0653963089,0.04178452492,13.68
"104116545","model_356",0.06316328049,0.04140424728,29.19
"104316848","model_357",0.07370352745,0.04179668427,18.21
"104173646","model_358",0.07105016708,0.04144763947,21.43
"107469070","model_359",0.0700404644,0.04156160355,19.05
"1063748060","model_360",0.06172180176,0.04112124443,33.39
"1030052131","model_361",0.06012773514,0.04173016548,12.01
"1060580666","model_362",0.05927681923,0.04150176048,17.17
"108218484","model_363",0.05881023407,0.0415532589,30.77
"107169171","model_364",0.06063532829,0.04148793221,19.97
"107100777","model_365",0.06383562088,0.04195189476,11.93
"107119070","model_366",0.06435990334,0.04134345055,16.07
"108158484","model_367",0.06454324722,0.04181885719,26.31
"104222242","model_368",0.07133889198,0.04126644135,11.97
"107349171","model_369",0.06594252586,0.04175138474,22.12
"105440050","model_370",0.0692243576,0.04114055634,22.27
"102016929","model_371",0.06457567215,0.04159545898,20.82
"101070010","model_372",0.07808637619,0.04129576683,31.1
"107675373","model_373",0.05917978287,0.04153609276,44.4
"102880020","model_374",0.05784440041,0.04091858864,71.99
"104430040","model_375",0.06179714203,0.04128623009,11.8
"108259282","model_376",0.05816102028,0.04109716415,16.43
"102830020","model_377",0.06278967857,0.04166698456,14.85
"105783656","model_378",0.07360935211,0.04194307327,12.39
"105360050","model_379",0.06291651726,0.04184556007,57.91
"102111020","model_380",0.0636537075,0.04134321213,23.92
"107774575","model_381",0.06045293808,0.04105997086,14.71
"103477939","model_382",0.05719637871,0.0411605835,35.88
"107027777","model_383",0.05804514885,0.04252099991,25.52
"1049016040","model_384",0.06128358841,0.04165196419,54.16
"103270030","model_385",0.0665063858,0.0418908596,10.13
"107010070","model_386",0.06700181961,0.04165530205,16.46
"107332171","model_387",0.06270480156,0.04186367989,36.31
"102340020","model_388",0.06826329231,0.04224252701,17.71
"104530040","model_389",0.06239795685,0.04144644737,22.26
"102120020","model_390",0.06130599976,0.04199552536,13.73
"107726070","model_391",0.07496762276,0.04239535332,120.35
"1067341969","model_392",0.0727519989,0.04202032089,919.58
"103746636","model_393",0.07259702682,0.04148554802,97.14
"104171646","model_394",0.06384944916,0.04145979881,22.76
"1071785474","model_395",0.06231927872,0.04116296768,12.54
"1078142171","model_396",0.06189107895,0.04126477242,11.12
"107350474","model_397",0.05579662323,0.04060816765,21.17
"1032113030","model_398",0.05623459816,0.04067015648,9.57
"105020050","model_399",0.05850863457,0.0410130024,16.9
"107116979","model_400",0.06596136093,0.04104709625,145.67
"107130575","model_401",0.05917692184,0.04110622406,17.29
"102460020","model_402",0.06294250488,0.04079222679,19.94
"104567444","model_403",0.06184506416,0.04092288017,16.21
"107545777","model_404",0.05721187592,0.04181480408,24.77
"101340919","model_405",0.07100343704,0.04087686539,67.04
"1063598565","model_406",0.06280827522,0.04098081589,77.27
"107343575","model_407",0.05891466141,0.0417137146,27.1
"1070463979","model_408",0.06834983826,0.04138684273,146.42
"1032586636","model_409",0.06584811211,0.04114341736,13.58
"107535575","model_410",0.06631588936,0.04116654396,11.81
"1078535777","model_411",0.06085968018,0.04150295258,25.04
"1034152030","model_412",0.06452202797,0.04119849205,10.91
"107091979","model_413",0.06601858139,0.04119992256,38.79
"1072527474","model_414",0.06307291985,0.04132342339,42.49
"103340030","model_415",0.06343984604,0.04152607918,18.79
"101182212","model_416",0.05811882019,0.04224562645,19.25
"1064541666","model_417",0.07284736633,0.04183840752,54.68
"107465373","model_418",0.06042337418,0.04150676727,24.57
"101626414","model_419",0.06562590599,0.04132461548,22.97
"104350040","model_420",0.06432151794,0.04156255722,19.4
"105040050","model_421",0.06564497948,0.04132580757,40.16
"104950848","model_422",0.0595998764,0.04123067856,13.67
"1061278161","model_423",0.0604660511,0.04099988937,181.12
"102150020","model_424",0.06726026535,0.04131507874,34.11
"104156545","model_425",0.06861114502,0.04163765907,16.94
"107079676","model_426",0.06438732147,0.04153466225,20.04
"107045979","model_427",0.06643772125,0.04144430161,19.18
"1030004131","model_428",0.06617188454,0.04161548615,10.32
"107024777","model_429",0.06067657471,0.04166030884,26.92
"1074616777","model_430",0.06687140465,0.04130148888,92.16
"108411484","model_431",0.05939769745,0.0413851738,11.65
"105543757","model_432",0.06150817871,0.04125142097,17.54
"107000070","model_433",0.06138634682,0.04140210152,13.87
"1049032040","model_434",0.06408452988,0.04134488106,119.81
"107357070","model_435",0.06157875061,0.04183483124,81.77
"104139040","model_436",0.06584882736,0.04151368141,18.87
"101356212","model_437",0.06348371506,0.04111886024,13.57
"107062575","model_438",0.06268143654,0.04141545296,20.39
"108079383","model_439",0.0628721714,0.04110574722,82.82
"107892979","model_440",0.0575466156,0.0411427021,60.84
"103770030","model_441",0.06675887108,0.0416123867,78.62
"1083418383","model_442",0.06184911728,0.04109764099,11.87
"107231070","model_443",0.09843683243,0.04161119461,32.81
"105300050","model_444",0.06428432465,0.04124116898,20.42
"104175545","model_445",0.05765843391,0.04124736786,12.24
"108811080","model_446",0.06791210175,0.0417907238,27.64
"108992484","model_447",0.05863070488,0.04139018059,14.66
"107066272","model_448",0.06148958206,0.04082131386,26
"107321474","model_449",0.07010793686,0.2297756672,13.15
"104138747","model_450",0.06412553787,0.0417740345,33.98
"108954080","model_451",0.06355333328,0.04196357727,21.44
"104660040","model_452",0.05965828896,0.04162526131,29.36
"107111777","model_453",0.07758641243,0.04189777374,10.35
"101204414","model_454",0.0701110363,0.04176092148,12.73
"104179040","model_455",0.06295967102,0.04142522812,15.92
"102068525","model_456",0.0627310276,0.0418214798,26.45
"102610020","model_457",0.06180882454,0.04188418388,11.65
"102970020","model_458",0.07034444809,0.04135465622,35.26
"107314979","model_459",0.05790543556,0.04206776619,248.13
"107142979","model_460",0.06384205818,0.0414056778,22.15
"102836424","model_461",0.07003331184,0.04140663147,14.18
"107017777","model_462",0.06489801407,0.04142284393,13.36
"104114444","model_463",0.06708598137,0.04178118706,11.62
"107131979","model_464",0.06281089783,0.04149031639,10.44
"102708424","model_465",0.06173539162,0.04092311859,317.54
"107060070","model_466",0.06170129776,0.04184222221,11.02
"1078533171","model_467",0.06501936913,0.04148554802,16.14
"107114272","model_468",0.06638216972,0.04150414467,14.45
"102531727","model_469",0.07115936279,0.04140520096,10.72
"107630171","model_470",0.06283068657,0.04168725014,17.21
"1080276383","model_471",0.06364798546,0.04150056839,9.98
"101510010","model_472",0.06317567825,0.04211139679,25.16
"102260020","model_473",0.06099009514,0.04172205925,11.26
"103210030","model_474",0.06304883957,0.04183530807,83.42
"104145747","model_475",0.06146287918,0.04109597206,14.99
"101834111","model_476",0.05838727951,0.04177069664,12.49
"101708212","model_477",0.0632174015,0.04131817818,13.18
"104613545","model_478",0.06119132042,0.04214978218,35.35
"104902242","model_479",0.06154179573,0.04077839851,98.49
"101657111","model_480",0.06134438515,0.04181885719,33.31
"104767747","model_481",0.06500554085,0.04136037827,68.56
"1072105979","model_482",0.06014800072,0.04130101204,19.77
"101405414","model_483",0.05870485306,0.04125952721,27.13
"1083522989","model_484",0.06153917313,0.04180026054,22.42
"107160070","model_485",0.0610165596,0.04164099693,18.07
"1075928373","model_486",0.06311750412,0.04186868668,27.48
"1063000363","model_487",0.0680334568,0.04157209396,34.61
"107336070","model_488",0.0719332695,0.0419023037,22.31
"107764474","model_489",0.06031155586,0.04173946381,23.59
"107410878","model_490",0.06523561478,0.0419113636,11.21
"107244070","model_491",0.07265281677,0.04181957245,41.54
"1076163575","model_492",0.06268668175,0.04135513306,102.47
"101360010","model_493",0.06492114067,0.04147768021,12.49
"107073373","model_494",0.06160569191,0.0415391922,18.33
"107057575","model_495",0.06554961205,0.0417163372,18.28
"104116444","model_496",0.07305932045,0.04221963882,21.1
"107225171","model_497",0.06433868408,0.04206371307,16.88
"108224282","model_498",0.06121611595,0.04167056084,25.06
"101111515","model_499",0.05852770805,0.04146885872,36.66
"107045272","model_500",0.06037259102,0.04171776772,11.71
"107187171","model_501",0.0667579174,0.04182934761,16.04
"1078735979","model_502",0.06836605072,0.04131913185,14.08
"10834686","model_503",0.05714511871,0.04112696648,32.17
"107346171","model_504",0.06808924675,0.04295396805,39.75
"108366484","model_505",0.05815672874,0.04206633568,19.59
"104150848","model_506",0.06415128708,0.04123735428,13.1
"109256797","model_507",0.06560015678,0.04106783867,144.76
"107148676","model_508",0.06201076508,0.0413980484,11.09
"1060069969","model_509",0.06524014473,0.0413107872,223.13
"101833717","model_510",0.06692051888,0.04168844223,29.39
"1030006737","model_511",0.06355690956,0.04104018211,13.19
"107040474","model_512",0.0619328022,0.04119253159,35.35
"1049214040","model_513",0.06277084351,0.04097270966,23.41
