company_id,model_name,train_time,test_time,mape
"102370020","model_55",0.05856370926,0.04222512245,44.98
"104812141","model_56",0.06132125854,0.04083013535,20.59
"104800141","model_57",0.05809402466,0.04002714157,85.75
"105400050","model_58",0.05821466446,0.04025149345,58.58
"108500080","model_59",0.06415915489,0.04002714157,13.24
"107203676","model_60",0.05542373657,0.0402135849,23.66
"107756777","model_61",0.05593729019,0.03997445107,29.42
"104610040","model_62",0.06008291245,0.03978538513,11.01
"107007474","model_63",0.05568170547,0.04024338722,10.48
"103410030","model_64",0.05810141563,0.03998041153,34.79
"104460040","model_65",0.05664491653,0.04044961929,19.6
"101450010","model_66",0.06568694115,0.0400531292,32.09
"1089470080","model_67",0.0642786026,0.04028701782,18.3
"107274575","model_68",0.05721402168,0.04221773148,28.66
"104100040","model_69",0.05849647522,0.04194569588,20.35
"104125040","model_70",0.05822563171,0.04197883606,20.58
"109955595","model_71",0.06345653534,0.04211568832,25.06
"103500030","model_72",0.05808281898,0.04190397263,28
"107203070","model_73",0.05845713615,0.0422167778,38.36
"103120030","model_74",0.05800104141,0.0419614315,56.98
"101121313","model_75",0.0556268692,0.03971362114,123.83
"104450040","model_76",0.0573387146,0.04227662086,59.94
"108523989","model_77",0.06341052055,0.03995585442,11.01
"107199070","model_78",0.05675268173,0.04007077217,37.65
"103620030","model_79",0.06184029579,0.03992843628,13.76
"104126040","model_80",0.05595970154,0.04037499428,31.84
"104119646","model_81",0.05717277527,0.04002380371,95.26
"103320030","model_82",0.0594098568,0.03988623619,15.3
"104154848","model_83",0.06126880646,0.04040050507,26.25
"107341070","model_84",0.05704021454,0.03994393349,16.48
"107127979","model_85",0.05767512321,0.04219937325,24.2
"102310020","model_86",0.06302666664,0.0422372818,10.87
"107989373","model_87",0.06457304955,0.04030418396,9.34
"104149747","model_88",0.06474590302,0.04014515877,17.07
"107910070","model_89",0.06021094322,0.04025816917,10.35
"107261373","model_90",0.05717945099,0.04006838799,20.7
"107790070","model_91",0.07101750374,0.04228806496,13.07
"104130343","model_92",0.05877637863,0.04235720634,31.57
"103040030","model_93",0.05733299255,0.04001879692,50.61
"107218070","model_94",0.0574016571,0.04014754295,21.36
"102000020","model_95",0.0559887886,0.03944587708,28.85
"1061029060","model_96",0.0565700531,0.04022908211,100.99
"103582636","model_97",0.05648517609,0.04030632973,27.73
"1076211171","model_98",0.06092977524,0.03996610641,16.35
"102900020","model_99",0.05627465248,0.0400686264,55.36
"104740040","model_100",0.0571103096,0.04056096077,29.04
"104113040","model_101",0.06001019478,0.04007077217,26.86
"102580020","model_102",0.05854415894,0.04242706299,41.98
"107778272","model_103",0.05611991882,0.04030442238,23.13
"107940070","model_104",0.05630898476,0.03973293304,15.59
"104650040","model_105",0.05652141571,0.04026865959,19.95
"104500040","model_106",0.05564689636,0.0400583744,18718.96
"107572070","model_107",0.05565905571,0.04000639915,137.15
"102073525","model_108",0.05845618248,0.03999400139,31.41
"102570020","model_109",0.05703639984,0.04046535492,52.66
"101300010","model_110",0.05751752853,0.04003691673,50.75
"103100030","model_111",0.06228303909,0.04042172432,17.42
"1088491282","model_112",0.06369638443,0.04028987885,10.67
"106414464","model_113",0.05624723434,0.04043364525,33.04
"102200020","model_114",0.06482553482,0.04085421562,12.95
"102410020","model_115",0.05925655365,0.04061293602,16.09
"101115010","model_116",0.05771183968,0.04024267197,60.97
"107680878","model_117",0.06211662292,0.04022812843,19.22
"101370010","model_118",0.05710196495,0.04049086571,23.04
"102430020","model_119",0.05720734596,0.04091191292,20.68
"101500010","model_120",0.06031060219,0.04059314728,7.38
"107064070","model_121",0.05784058571,0.04097056389,53.31
"108200080","model_122",0.06096720695,0.04154753685,30.71
"101312010","model_123",0.06561970711,0.04146313667,11.73
"104127141","model_124",0.05884456635,0.04096341133,30.96
"1071514171","model_125",0.06059265137,0.04266119003,17.64
"101920010","model_126",0.06428837776,0.04263305664,35.98
"104369545","model_127",0.06521868706,0.04293179512,22.5
"1030813737","model_128",0.06479525566,0.04270911217,12.9
"101480010","model_129",0.05837154388,0.04010343552,17.8
"101862717","model_130",0.05734610558,0.04020190239,26.5
"103890030","model_131",0.06126856804,0.0419588089,48.57
"10990000090","model_132",0.06246781349,0.04056286812,28.72
"107124979","model_133",0.06803512573,0.0424478054,16.95
"101111111","model_134",0.05783224106,0.04075407982,18.92
"102113121","model_135",0.07178282738,0.04186820984,42.27
"103190333","model_136",0.06284689903,0.04010343552,67.25
"103940030","model_137",0.06533813477,0.04306578636,41.77
"1074236575","model_138",0.05718159676,0.0415687561,50.17
"107225070","model_139",0.05863070488,0.04163265228,19.22
"102529323","model_140",0.05703663826,0.04092288017,25.23
"108768484","model_141",0.06270313263,0.04084610939,27.76
"105450050","model_142",0.05826210976,0.04177880287,67.04
"1078616272","model_143",0.05778741837,0.04192137718,40.91
"107618373","model_144",0.05733132362,0.04020404816,31.53
"101901414","model_145",0.06006979942,0.04080200195,9.79
"1081204989","model_146",0.05740904808,0.04096388817,37.5
"104116343","model_147",0.06048130989,0.04174494743,22.85
"108660080","model_148",0.06417274475,0.04161834717,24.05
"1061300868","model_149",0.05765151978,0.04170680046,41.9
"101258717","model_150",0.05785179138,0.04166316986,18.01
"1030008737","model_151",0.06443428993,0.04072117805,13.62
"108066080","model_152",0.05638742447,0.04047083855,36.52
"101090010","model_153",0.05646538734,0.04010105133,133.87
"104157040","model_154",0.0570037365,0.04073834419,23.85
"102410525","model_155",0.0559284687,0.04014348984,18.35
"107592575","model_156",0.06132292747,0.04009008408,14.39
"101411313","model_157",0.05606532097,0.03997945786,20.47
"107797575","model_158",0.06065249443,0.04049062729,10.92
"105215959","model_159",0.05613827705,0.03964447975,25.15
"107294575","model_160",0.05636334419,0.03973817825,16.95
"1088590989","model_161",0.05710792542,0.04015898705,403.69
"107431272","model_162",0.05644512177,0.04058146477,29.81
"101630010","model_163",0.05900716782,0.04021573067,21.68
"104280040","model_164",0.05674695969,0.04045367241,18.31
"106700868","model_165",0.05691981316,0.04051494598,73.53
"101122515","model_166",0.05718159676,0.04120373726,29.88
"104116747","model_167",0.05666804314,0.0404882431,33.09
"104133343","model_168",0.05621671677,0.04009628296,100.55
"104178040","model_169",0.06244587898,0.04046916962,20.57
"107373171","model_170",0.06337594986,0.04002737999,9.42
"104110040","model_171",0.06358861923,0.03982210159,60.34
"107078474","model_172",0.05572128296,0.0401930809,20.09
"108000080","model_173",0.05599737167,0.03946685791,42.67
"101700010","model_174",0.05690217018,0.04212212563,32.62
"107590070","model_175",0.05748033524,0.04027915001,50.12
"103377636","model_176",0.06077599525,0.03975462914,12.07
"1030057333","model_177",0.05606389046,0.03986644745,30.13
"1071928373","model_178",0.06580877304,0.0402841568,18.48
"107457070","model_179",0.06144452095,0.04031705856,23.48
"103980030","model_180",0.05847382545,0.04078912735,44.21
"104410040","model_181",0.06364822388,0.03982877731,28.83
"1031254737","model_182",0.05557632446,0.04020285606,26.55
"1060788060","model_183",0.05617952347,0.04004025459,20.94
"1030815131","model_184",0.05652236938,0.04045248032,54.06
"108685484","model_185",0.05589818954,0.04043269157,33.21
"104133141","model_186",0.06068992615,0.0405087471,14.92
"104440040","model_187",0.05647063255,0.04020476341,37.97
"107585676","model_188",0.05624651909,0.03991961479,50.82
"108068686","model_189",0.06404900551,0.04014539719,48.63
"104600040","model_190",0.06253457069,0.04009318352,14.17
"108048080","model_191",0.05959606171,0.04060482979,46.51
"107684070","model_192",0.05638241768,0.04023241997,35.25
"107020070","model_193",0.05647826195,0.04003763199,28.79
"1084105888","model_194",0.05655884743,0.04053878784,40.1
"106233868","model_195",0.05618357658,0.03985714912,33.31
"101230010","model_196",0.05785107613,0.04056429863,9
"107265575","model_197",0.05631256104,0.03996229172,24.5
"103160434","model_198",0.05669569969,0.04066872597,28.3
"108700080","model_199",0.05644607544,0.04013729095,43.14
"107313070","model_200",0.05621099472,0.04024124146,41.93
"102066222","model_201",0.05647063255,0.04044818878,44.2
"104180040","model_202",0.06130743027,0.04009079933,16.26
"108087888","model_203",0.0573952198,0.03980278969,18.01
"102420020","model_204",0.05583071709,0.0399980545,139.4
"101960010","model_205",0.06006979942,0.04001379013,56.86
"107023070","model_206",0.056173563,0.04022669792,27.7
"104152040","model_207",0.06058573723,0.04018163681,19.85
"1064420969","model_208",0.06087613106,0.04031848907,19.93
"104082242","model_209",0.05658864975,0.04080104828,38.97
"1072225272","model_210",0.06196522713,0.03999829292,30.27
"107110070","model_211",0.05660033226,0.03993988037,19.81
"107605777","model_212",0.06136155128,0.04007959366,25.65
"102983929","model_213",0.05640077591,0.03980207443,247.47
"107027272","model_214",0.05634713173,0.0402033329,72.4
"104060040","model_215",0.05975866318,0.03981614113,13.67
"103260131","model_216",0.05615973473,0.04014658928,15.41
"107342070","model_217",0.06157612801,0.04006814957,13.5
"101650010","model_218",0.06320333481,0.04034900665,18.64
"1030004535","model_219",0.06048703194,0.03983306885,38.26
"104150040","model_220",0.05981683731,0.04013371468,53.89
"104227242","model_221",0.05662155151,0.0406794548,29.64
"108390080","model_222",0.05662274361,0.04009532928,24.31
"107518575","model_223",0.05852627754,0.04105091095,19.03
"102898929","model_224",0.06506419182,0.04039049149,16.05
"1071373373","model_225",0.06434583664,0.04032325745,19.54
"103076838","model_226",0.06251859665,0.04011845589,31.34
"104157343","model_227",0.06475567818,0.04074382782,18.4
"1071754474","model_228",0.05543994904,0.0398273468,12.29
"1061126969","model_229",0.05927228928,0.04031538963,13.54
"102484222","model_230",0.06428074837,0.04063200951,26.73
"107146474","model_231",0.05605173111,0.04031920433,19.88
"105480050","model_232",0.05579304695,0.04015564919,34.69
"104800040","model_233",0.05903553963,0.03995251656,42.74
"101740010","model_234",0.05673074722,0.04046535492,43.77
"108600383","model_235",0.05979681015,0.03992533684,33.9
"1068954464","model_236",0.05673527718,0.04011011124,28.27
"105170050","model_237",0.05795669556,0.04021716118,17.89
"1079936676","model_238",0.05730724335,0.0427737236,196.78
"1060308464","model_239",0.05854558945,0.04177451134,20.32
"102240020","model_240",0.05979180336,0.04249477386,78.77
"103900030","model_241",0.05890488625,0.04017138481,61.66
"101254616","model_242",0.0585744381,0.03993296623,12.38
"104138343","model_243",0.05786681175,0.04016637802,18.27
"107560979","model_244",0.05982327461,0.03979969025,10.99
"107255474","model_245",0.05762457848,0.04152226448,35.08
"107133070","model_246",0.05759644508,0.04015731812,62.1
"107080070","model_247",0.05724167824,0.04028320312,37.24
"102560020","model_248",0.05652570724,0.03989577293,103.84
"107050171","model_249",0.05744028091,0.03999018669,9.17
"101030010","model_250",0.05855488777,0.04007267952,23.55
"107045070","model_251",0.05700111389,0.04027104378,163.3
"104920040","model_252",0.05624866486,0.03988933563,166.79
"104133545","model_253",0.05584049225,0.03987002373,43.14
"107283070","model_254",0.05610442162,0.04025316238,20.99
"104148343","model_255",0.05569553375,0.03995728493,43.01
"107084777","model_256",0.05705046654,0.04064798355,32.08
"107527878","model_257",0.054864645,0.03982877731,27.05
"1075166676","model_258",0.05593633652,0.04024553299,20.92
"102781525","model_259",0.05627059937,0.04019141197,19.03
"108981989","model_260",0.05665111542,0.04050087929,38.32
"1031015838","model_261",0.05956983566,0.04027438164,9.74
"1036382434","model_262",0.05579590797,0.03976035118,24.25
"10980090","model_263",0.05609798431,0.03992891312,37.38
"105410757","model_264",0.05629086494,0.03973221779,115.21
"101980010","model_265",0.05573391914,0.03997468948,19.61
"1088133484","model_266",0.06170773506,0.04024600983,18.08
"107130070","model_267",0.05793738365,0.04079031944,105.15
"104175747","model_268",0.05910253525,0.03989481926,14.92
"107289070","model_269",0.05663061142,0.0401995182,88.01
"103810030","model_270",0.05587935448,0.03998851776,37.71
"105410050","model_271",0.05840873718,0.04176449776,24.85
"105190050","model_272",0.05674695969,0.0398812294,40.46
"107104070","model_273",0.05610990524,0.03979086876,86.19
"107294070","model_274",0.05651044846,0.04013776779,127.53
"104670444","model_275",0.05683302879,0.04045581818,99.11
"107495676","model_276",0.06209945679,0.04045963287,100.81
"105010050","model_277",0.05647015572,0.04048347473,21.49
"107033070","model_278",0.05682945251,0.04067111015,54.78
"102112020","model_279",0.06592059135,0.04000616074,103.94
"104242141","model_280",0.05948328972,0.04072332382,17.14
"103927232","model_281",0.05614304543,0.03992366791,21.48
"1082927484","model_282",0.05649423599,0.04000520706,27.33
"108265787","model_283",0.05658173561,0.04053258896,26.34
"1075703777","model_284",0.05637097359,0.03991055489,22.87
"104112949","model_285",0.05605840683,0.03985881805,30
"104190040","model_286",0.05964231491,0.04033541679,60.29
"107232272","model_287",0.06527709961,0.04023838043,23.91
"106827464","model_288",0.05670905113,0.04067182541,21.08
"1030800434","model_289",0.06100535393,0.0398914814,12.25
"104114343","model_290",0.05596184731,0.04033207893,42.71
"1032390030","model_291",0.06479692459,0.04030680656,36.87
"108858686","model_292",0.05657815933,0.04011702538,32.26
"107189979","model_293",0.05658984184,0.04024481773,22.56
"102740020","model_294",0.05616378784,0.04039502144,32.16
"101590010","model_295",0.05859088898,0.03995156288,16.14
"101114111","model_296",0.06088852882,0.04005074501,49.49
"107835474","model_297",0.05612826347,0.03989267349,43.66
"108130888","model_298",0.05933499336,0.0401134491,57.39
"104126242","model_299",0.05603122711,0.04000926018,22.32
"1030076636","model_300",0.05904078484,0.04034805298,10.63
"103114232","model_301",0.05639600754,0.03984427452,68.23
"104155444","model_302",0.06253767014,0.04018807411,14.51
"1078978575","model_303",0.065066576,0.0399055481,24.9
"107167373","model_304",0.06546783447,0.04111099243,29.98
"102265525","model_305",0.06127882004,0.04016971588,23.72
"108769282","model_306",0.05856871605,0.04030585289,73.83
"102190828","model_307",0.0698595047,0.04024577141,25.55
"102720020","model_308",0.05578660965,0.03967475891,25.06
"1030099737","model_309",0.05931782722,0.03982234001,11.66
"1088596787","model_310",0.05676651001,0.0402007103,86.06
"1074677575","model_311",0.05711555481,0.04066348076,218.34
"107131474","model_312",0.05604290962,0.04040575027,36
"104132242","model_313",0.05627083778,0.03981161118,78.5
"107042272","model_314",0.05640506744,0.04101324081,29.58
"101113212","model_315",0.06035971642,0.04213190079,10.73
"102389626","model_316",0.0627784729,0.04190945625,13.77
"101570010","model_317",0.06175732613,0.04233288765,54.55
"1074759979","model_318",0.05885481834,0.04137349129,107.76
"105209252","model_319",0.05873966217,0.04348635674,263.86
"107403070","model_320",0.05869436264,0.04125785828,454.44
"107103878","model_321",0.05938148499,0.04274964333,50.21
"1030000535","model_322",0.05680584908,0.03999185562,45.26
"1068907666","model_323",0.05986523628,0.04154133797,140.28
"1063690666","model_324",0.06034660339,0.04382705688,145.67
"107641070","model_325",0.06068563461,0.04174280167,44.75
"1065356969","model_326",0.05741453171,0.0421872139,394.87
"101530010","model_327",0.06530117989,0.04162573814,20.79
"107418272","model_328",0.06155967712,0.04171228409,24.27
"104240040","model_329",0.05819916725,0.04169845581,15.29
"1072277676","model_330",0.05757236481,0.04154872894,34.71
"104303242","model_331",0.05959153175,0.04212021828,67.89
"108520080","model_332",0.06732583046,0.04106903076,10.42
"102270020","model_333",0.05678844452,0.0398478508,16.85
"107830070","model_334",0.06401896477,0.03986763954,12.4
"106343565","model_335",0.06019878387,0.04090261459,60.48
"10930090","model_336",0.059435606,0.04010748863,28.76
"108312080","model_337",0.0570435524,0.04045748711,23.14
"105113151","model_338",0.05638885498,0.03996944427,40.97
"1073951070","model_339",0.05753970146,0.04224801064,43.47
"108043282","model_340",0.06016397476,0.0416829586,42.89
"1030006535","model_341",0.05909538269,0.04013633728,13.32
"107056070","model_342",0.05879044533,0.04007363319,23.71
"1031284333","model_343",0.05663776398,0.04007744789,15.02
"1072047373","model_344",0.05702471733,0.04022431374,124.07
"102301222","model_345",0.07581543922,0.0400788784,17.02
"103125939","model_346",0.05690979958,0.04028558731,24.89
"107260070","model_347",0.05651783943,0.03994870186,57.85
"107301070","model_348",0.06263446808,0.03996300697,21.9
"104144949","model_349",0.05626153946,0.03993177414,56.45
"1066529060","model_350",0.05652308464,0.04017138481,75.55
"104667545","model_351",0.06155514717,0.0403444767,32.08
"108143484","model_352",0.05657505989,0.04005742073,21.83
"107214070","model_353",0.05644154549,0.04002714157,47.75
"109396696","model_354",0.05620908737,0.03988623619,37.23
"104178949","model_355",0.06551527977,0.04006695747,14.24
"104116545","model_356",0.05605506897,0.03998208046,83.82
"104316848","model_357",0.05659556389,0.04033064842,14.51
"104173646","model_358",0.05881857872,0.04057312012,32.84
"107469070","model_359",0.05715537071,0.040599823,62.87
"1063748060","model_360",0.0593752861,0.04020500183,31.25
"1030052131","model_361",0.05575418472,0.04033565521,31.25
"1060580666","model_362",0.05775165558,0.03975868225,19.6
"108218484","model_363",0.05875205994,0.04006791115,31.64
"107169171","model_364",0.05607461929,0.04002666473,24.45
"107100777","model_365",0.05576777458,0.03981995583,17.34
"107119070","model_366",0.05612540245,0.03989267349,55.03
"108158484","model_367",0.05639910698,0.03983688354,42.8
"104222242","model_368",0.057939291,0.03995060921,13.18
"107349171","model_369",0.05664253235,0.04026961327,29.84
"105440050","model_370",0.06408786774,0.04026484489,40.55
"102016929","model_371",0.05660676956,0.04015827179,53.19
"101070010","model_372",0.06490588188,0.04055213928,29.12
"107675373","model_373",0.05730271339,0.04039621353,60.95
"102880020","model_374",0.05927348137,0.04252052307,42.58
"104430040","model_375",0.0589427948,0.04212522507,14.45
"108259282","model_376",0.05994534492,0.04016947746,18.32
"102830020","model_377",0.05648541451,0.04018330574,12
"105783656","model_378",0.05616402626,0.04019737244,42.29
"105360050","model_379",0.05564212799,0.04010057449,169.79
"102111020","model_380",0.05644345284,0.04013562202,78.57
"107774575","model_381",0.06115555763,0.03991913795,15.86
"103477939","model_382",0.05679941177,0.03999328613,50.18
"107027777","model_383",0.05702376366,0.04070663452,50.45
"1049016040","model_384",0.06260681152,0.04004597664,24.18
"103270030","model_385",0.05652427673,0.04026675224,19.12
"107010070","model_386",0.06001615524,0.03990650177,28.59
"107332171","model_387",0.05731630325,0.04000854492,28.26
"102340020","model_388",0.05788302422,0.04065680504,21.29
"104530040","model_389",0.0611011982,0.04062461853,26.24
"102120020","model_390",0.0565226078,0.04027271271,19.45
"107726070","model_391",0.05660915375,0.04034924507,188.9
"1067341969","model_392",0.05607938766,0.04007101059,1113.16
"103746636","model_393",0.05649662018,0.03995084763,187.68
"104171646","model_394",0.05609846115,0.04001426697,36.68
"1071785474","model_395",0.05719327927,0.04012608528,23.11
"1078142171","model_396",0.06014800072,0.04023003578,16.11
"107350474","model_397",0.05746293068,0.04008078575,63.07
"1032113030","model_398",0.06003069878,0.04011321068,9.97
"105020050","model_399",0.05862617493,0.04032516479,11.69
"107116979","model_400",0.05635142326,0.03997731209,306.52
"107130575","model_401",0.0614771843,0.04033303261,19.6
"102460020","model_402",0.05861854553,0.04039239883,24.31
"104567444","model_403",0.05857205391,0.0400698185,19.2
"107545777","model_404",0.05885243416,0.04213857651,38.07
"101340919","model_405",0.05672574043,0.03980875015,54.96
"1063598565","model_406",0.06233239174,0.04028177261,187.81
"107343575","model_407",0.05588626862,0.04009866714,61.32
"1070463979","model_408",0.05720305443,0.04110813141,54.54
"1032586636","model_409",0.06498074532,0.03985261917,14.41
"107535575","model_410",0.05817675591,0.04011392593,12.34
"1078535777","model_411",0.06423258781,0.04034519196,18.52
"1034152030","model_412",0.05541729927,0.03982543945,19.84
"107091979","model_413",0.06003928185,0.0406935215,53.25
"1072527474","model_414",0.05638742447,0.03992676735,107.06
"103340030","model_415",0.05573821068,0.0398979187,46.51
"101182212","model_416",0.05542588234,0.04056072235,38.83
"1064541666","model_417",0.05645346642,0.04050159454,123.72
"107465373","model_418",0.05694150925,0.04027152061,42.69
"101626414","model_419",0.05631160736,0.04037094116,71.87
"104350040","model_420",0.05643391609,0.04020166397,29.99
"105040050","model_421",0.06267333031,0.03995132446,63.94
"104950848","model_422",0.0623562336,0.0401968956,16.62
"1061278161","model_423",0.05649113655,0.04006743431,307.79
"102150020","model_424",0.05721592903,0.0400352478,16.62
"104156545","model_425",0.0557975769,0.03985643387,28.28
"107079676","model_426",0.06169390678,0.04066777229,30.63
"107045979","model_427",0.06547498703,0.04027199745,58.76
"1030004131","model_428",0.05697655678,0.04029011726,15.47
"107024777","model_429",0.05708360672,0.03989052773,33.31
"1074616777","model_430",0.05785965919,0.04020833969,360.4
"108411484","model_431",0.06026935577,0.04058551788,53.19
"105543757","model_432",0.05569028854,0.03974533081,29.67
"107000070","model_433",0.06579136848,0.04030060768,13.36
"1049032040","model_434",0.05646753311,0.0399992466,60.58
"107357070","model_435",0.06460356712,0.04004383087,118.36
"104139040","model_436",0.05622458458,0.04021453857,34.21
"101356212","model_437",0.05720257759,0.03988409042,30.89
"107062575","model_438",0.06580424309,0.04049897194,23.69
"108079383","model_439",0.05690360069,0.03995490074,81.65
"107892979","model_440",0.064889431,0.04189491272,25.08
"103770030","model_441",0.05770254135,0.04041719437,146.43
"1083418383","model_442",0.05674171448,0.04036211967,35.18
"107231070","model_443",0.05605864525,0.04027819633,14.28
"105300050","model_444",0.05705475807,0.04038619995,29.21
"104175545","model_445",0.06168079376,0.04011392593,24.22
"108811080","model_446",0.0566868782,0.04013967514,55.46
"108992484","model_447",0.05600047112,0.03961753845,99.37
"107066272","model_448",0.05734658241,0.03973698616,20.09
"107321474","model_449",0.05695343018,0.04007291794,62.25
"104138747","model_450",0.05875587463,0.0402033329,22.39
"108954080","model_451",0.05621647835,0.04023170471,175.09
"104660040","model_452",0.05675244331,0.03950428963,24.41
"107111777","model_453",0.05722808838,0.04081678391,32.92
"101204414","model_454",0.05676984787,0.04037261009,39.09
"104179040","model_455",0.06173038483,0.04001498222,18.59
"102068525","model_456",0.05949854851,0.04282951355,21.79
"102610020","model_457",0.0576133728,0.0399992466,13.69
"102970020","model_458",0.0623717308,0.04038763046,14.41
"107314979","model_459",0.05831837654,0.04156517982,294.97
"107142979","model_460",0.06436753273,0.04123663902,20.56
"102836424","model_461",0.05633616447,0.04003000259,24.6
"107017777","model_462",0.05664300919,0.04020404816,24.57
"104114444","model_463",0.05662345886,0.04028987885,25.43
"107131979","model_464",0.05876398087,0.04036092758,20.67
"102708424","model_465",0.05701875687,0.04045677185,304.64
"107060070","model_466",0.05627608299,0.04027366638,17.03
"1078533171","model_467",0.05650615692,0.0405561924,25.56
"107114272","model_468",0.05766272545,0.04057431221,28.65
"102531727","model_469",0.05707621574,0.04066586494,14.45
"107630171","model_470",0.0623652935,0.04039645195,26.86
"1080276383","model_471",0.05721235275,0.0404791832,15.24
"101510010","model_472",0.06499481201,0.03991723061,16.3
"102260020","model_473",0.06721329689,0.04008817673,18.52
"103210030","model_474",0.05683875084,0.04049158096,125.19
"104145747","model_475",0.05719590187,0.03997302055,36.87
"101834111","model_476",0.05725288391,0.04029250145,28.59
"101708212","model_477",0.05662250519,0.04022979736,32.28
"104613545","model_478",0.05635857582,0.04010748863,32.92
"104902242","model_479",0.05573391914,0.03955292702,9.1
"101657111","model_480",0.05648565292,0.03989696503,24.35
"104767747","model_481",0.05696344376,0.0402803421,63.42
"1072105979","model_482",0.06402420998,0.04039692879,28.89
"101405414","model_483",0.06201314926,0.04190468788,16.94
"1083522989","model_484",0.06096887589,0.04234743118,63.61
"107160070","model_485",0.05897283554,0.04008984566,54.37
"1075928373","model_486",0.05835199356,0.04235768318,33.86
"1063000363","model_487",0.06230211258,0.04201745987,86.26
"107336070","model_488",0.06172847748,0.040569067,36.03
"107764474","model_489",0.05695533752,0.04014635086,116.23
"107410878","model_490",0.06425714493,0.04014730453,11.66
"107244070","model_491",0.06175804138,0.04028391838,88.44
"1076163575","model_492",0.05653452873,0.03993320465,61.99
"101360010","model_493",0.06323194504,0.04017472267,14.2
"107073373","model_494",0.05617141724,0.03998160362,14.86
"107057575","model_495",0.0602107048,0.03996610641,23.52
"104116444","model_496",0.05561161041,0.04010081291,75.28
"107225171","model_497",0.05935788155,0.03999352455,18.19
"108224282","model_498",0.06347370148,0.04013824463,37.75
"101111515","model_499",0.05590605736,0.03985214233,28.41
"107045272","model_500",0.05608844757,0.03972840309,23.81
"107187171","model_501",0.05651330948,0.04021954536,37.12
"1078735979","model_502",0.05753064156,0.04023981094,29.85
"10834686","model_503",0.05681014061,0.04006576538,41.97
"107346171","model_504",0.05635476112,0.03994441032,32.79
"108366484","model_505",0.05651903152,0.04002833366,82.21
"104150848","model_506",0.05696153641,0.04036045074,76.43
"109256797","model_507",0.05611944199,0.03996896744,90.64
"107148676","model_508",0.06012558937,0.04015612602,58.92
"1060069969","model_509",0.05643296242,0.0400121212,238.9
"101833717","model_510",0.05938982964,0.04050517082,29.28
"1030006737","model_511",0.05611658096,0.04011726379,20.17
"107040474","model_512",0.05634999275,0.04005622864,31.81
"1049214040","model_513",0.0560503006,0.04010248184,29.05
